ID,Role,Region,Industry,Date,Salary_USD,Skills,Demand_Score,Supply_Score,Gap,Job_Postings
534fe3c0-73fa-4e72-82c1-9f2a0a35db67,Data Analyst,Midwest,Manufacturing,2021-12-06,83327,"Docker, Deep Learning, Machine Learning, GCP",98,95,3,45
c248ae96-7056-474c-a20e-d71113a21934,HR Manager,South,Manufacturing,2021-07-31,96813,"Node.js, Kubernetes, Deep Learning, Python, Tableau",71,47,24,16
a76771c3-3f01-41fa-87be-86bd5c418f09,Data Scientist,Midwest,Tech,2025-03-13,113349,"Tableau, Machine Learning, AWS",87,41,46,18
2131276d-9882-48d1-b7e2-ad1d9bc1f13a,Cloud Architect,South,Retail,2020-10-19,162824,"Spark, Deep Learning, Docker, Python, Machine Learning",47,93,-46,34
31e125f3-9712-429f-9dbc-619d71e5a808,DevOps Engineer,Midwest,Manufacturing,2020-12-05,119500,"AWS, Machine Learning, Azure, Deep Learning",87,31,56,46
5b3988be-1f43-48ff-aa28-2d2554ca33a1,Machine Learning Engineer,South,Healthcare,2023-04-10,169878,"Kubernetes, Communication, Azure, Python, React, Deep Learning",58,93,-35,36
76a69227-9d48-462d-b337-31d4ee0cc9eb,HR Manager,Northeast,Finance,2020-04-19,93175,"Leadership, React, AWS, Docker, Spark",46,65,-19,25
a1ea8006-69c6-43fa-904f-0c0a533fba84,Data Analyst,Northeast,Manufacturing,2023-01-23,73312,"Kubernetes, Deep Learning, Communication, Leadership, React",75,69,6,42
2ee25835-6324-4bef-a1f1-0c1bc395e66a,Data Engineer,Northeast,Retail,2025-07-20,169568,"Python, AWS, Leadership, Deep Learning, Azure, Kubernetes",77,34,43,21
51b20ec3-a430-4967-8589-3f0f0dee563f,Data Analyst,West,Finance,2025-03-28,83549,"Python, Machine Learning, Azure, Docker, SQL, Excel",79,41,38,38
2b05569d-83f4-4e03-95f5-7420dd3ee792,Software Engineer,Midwest,Finance,2020-08-30,122500,"Machine Learning, SQL, React, Docker",90,59,31,13
2be9eb87-cd97-478e-9fd6-4c921b114b30,HR Manager,Midwest,Finance,2020-06-13,91470,"AWS, Azure, Leadership",91,35,56,8
851ec13b-5ac9-47e1-be4d-7bb8c685cad4,Data Engineer,West,Retail,2022-04-13,144133,"Python, Spark, Node.js, SQL, AWS",78,55,23,10
58d034c7-af72-4de2-82c8-4b110aa3a2b7,Data Engineer,Midwest,Retail,2020-09-10,133904,"Python, Azure, Docker",61,72,-11,18
f6057a9b-c020-4997-aea2-c7e964a8fcef,Cloud Architect,Northeast,Tech,2025-07-25,144518,"AWS, SQL, Docker, Excel",76,86,-10,34
090416c0-44ab-463d-a398-ed79380a3b33,Cloud Architect,Midwest,Manufacturing,2021-08-17,160392,"Machine Learning, React, Deep Learning, Azure, Node.js, Kubernetes",53,46,7,19
b17325a8-e998-4418-aede-b3615b3d413a,Cloud Architect,South,Tech,2023-01-20,169715,"Docker, Kubernetes, GCP, AWS",92,38,54,27
1242c1f8-f4ba-4e3c-9df4-6509069e9bdd,Software Engineer,Northeast,Retail,2025-01-12,132231,"Azure, Node.js, Tableau",65,34,31,9
b628a546-efab-4b3d-8e08-04ac4b2160ba,Product Manager,West,Tech,2025-04-07,158523,"Azure, React, Docker, GCP, SQL",58,75,-17,20
c1e05b18-aff5-4392-a3b7-c58339179582,HR Manager,West,Manufacturing,2022-08-08,107765,"React, Leadership, Deep Learning, Azure, Node.js, Tableau",76,52,24,36
46407389-db35-4476-a90e-40b389fcdd3e,Product Manager,South,Manufacturing,2023-03-27,128708,"Deep Learning, GCP, Communication, Excel, Machine Learning, SQL",40,83,-43,5
cae1e5ce-4efe-4bd3-8d60-2985cb21f422,Software Engineer,South,Tech,2024-11-22,126611,"Azure, Kubernetes, Tableau, GCP, Machine Learning, Spark",65,84,-19,20
42e3086d-b9e1-416a-ae22-13db214879a8,Business Analyst,Northeast,Tech,2023-01-03,99974,"GCP, React, Spark, Leadership, Azure",74,87,-13,28
e83d56ea-dd1e-45ed-bbd8-b85a65d83030,Cloud Architect,Northeast,Healthcare,2025-04-12,185414,"Excel, Communication, Python, Azure",57,63,-6,40
f536de6f-4b02-4d91-9be8-78739fd34470,Machine Learning Engineer,Northeast,Manufacturing,2021-10-28,162050,"React, Leadership, Kubernetes, Deep Learning, SQL",91,50,41,21
ff9977ea-c741-4fc8-bf0a-a8103e84755e,Cloud Architect,Northeast,Retail,2025-11-26,171846,"Communication, Excel, Spark",79,90,-11,10
4c5ece0e-545e-40de-8071-f648a390358f,Software Engineer,South,Healthcare,2024-05-13,141354,"Communication, GCP, Kubernetes, Node.js",93,64,29,46
3cb73fab-a629-444c-846b-fb812cf64b74,Product Manager,West,Tech,2023-09-02,184688,"Python, Node.js, Deep Learning, Machine Learning",85,81,4,33
8b2e2009-38c4-4091-9345-d43a6602355e,DevOps Engineer,South,Finance,2020-06-25,135381,"Kubernetes, Leadership, Tableau, Communication",81,70,11,42
4d7d9a28-313d-43de-89fb-4e5fb3655d09,Data Engineer,Midwest,Healthcare,2022-05-02,102444,"GCP, Tableau, Deep Learning",99,79,20,46
37a096d1-daa3-4c4b-a916-748e5ad1a131,DevOps Engineer,Midwest,Manufacturing,2025-03-05,97670,"Kubernetes, SQL, Azure, Python, Excel, Deep Learning",48,70,-22,15
0c0a20a0-9440-4551-bc6f-82ce3941f387,HR Manager,South,Finance,2020-08-19,83181,"GCP, Spark, Azure",52,62,-10,11
83a7dc6d-d803-43b3-b7f4-020ba4c504bd,Product Manager,West,Retail,2025-02-11,145817,"Spark, React, Excel, Azure, GCP",100,72,28,31
6ca5abb2-279b-4933-b113-082e21831592,HR Manager,West,Healthcare,2024-08-04,114070,"React, AWS, Kubernetes, SQL",53,51,2,16
ff7eeb70-2bdd-47c0-b188-21f1a88aea0e,Machine Learning Engineer,West,Retail,2021-11-08,149372,"Leadership, GCP, SQL, Azure, Spark, Machine Learning",86,95,-9,22
157f5c86-1288-4162-aa50-a735c34ebc37,Data Analyst,West,Healthcare,2021-02-24,99865,"Excel, Tableau, GCP, Kubernetes, Node.js, React",93,60,33,20
c316b0b8-b1ce-4bcb-b411-f3b1bb3e174b,Business Analyst,West,Healthcare,2021-10-13,104840,"Node.js, Python, Excel, Leadership, SQL",61,88,-27,17
a6a1e4e6-78ad-4941-9b2c-c74b89975a16,Cloud Architect,Midwest,Finance,2021-09-24,129649,"Python, Docker, Spark, GCP",61,32,29,36
bf7d1f67-1fcd-4c16-a586-013875265bcd,Cloud Architect,Northeast,Healthcare,2020-06-16,141060,"Communication, React, Kubernetes, Tableau, Python, Azure",88,94,-6,6
21c5636b-dbbe-4679-8830-603de938ef61,Business Analyst,Midwest,Tech,2021-08-23,65206,"GCP, Communication, Leadership",94,84,10,44
ece80ada-7bda-4d28-a438-3ed7b8ba61e0,Data Analyst,Northeast,Retail,2024-05-22,90921,"Tableau, GCP, Excel, Python, React",93,52,41,9
e26b74d6-8c4f-4ab7-a776-e9f24766d963,Data Analyst,South,Healthcare,2024-09-01,68983,"Communication, Tableau, AWS",97,53,44,39
a715dacc-a161-4218-9a48-b077281ed404,Data Engineer,West,Retail,2022-11-12,163898,"Kubernetes, Excel, AWS",55,81,-26,16
0b8d76d6-fac4-48ed-b0ba-f3e4bca2b496,Software Engineer,South,Retail,2020-07-21,141417,"Leadership, React, Deep Learning, AWS",66,83,-17,45
5f30b8d8-ddbd-4c3a-8aad-e244d29929ff,HR Manager,Northeast,Tech,2020-07-12,99726,"Tableau, Python, Node.js, Machine Learning",50,87,-37,14
732a9e44-8ff4-4c39-ac6b-b119b52cffdb,DevOps Engineer,Midwest,Tech,2020-07-28,126513,"Leadership, Node.js, Kubernetes, Spark, AWS",75,92,-17,47
8117c30c-f94f-4d30-ac88-a2bfa7cb8dcd,Business Analyst,West,Healthcare,2024-12-17,93049,"Leadership, React, Spark",81,77,4,12
1e289113-3522-426b-a085-dfb7193b789b,Data Analyst,Northeast,Finance,2020-04-26,91641,"Python, Docker, Deep Learning, Kubernetes, Communication",60,30,30,27
84bb2d4e-53b8-4528-ba5b-9df12cca944c,Cloud Architect,South,Retail,2023-11-29,135020,"Node.js, Deep Learning, Machine Learning, Excel",66,56,10,37
fde688c3-c2af-4070-9bbf-8e14522a93be,HR Manager,Midwest,Retail,2021-08-02,70733,"Docker, Python, Spark, Communication, SQL, Kubernetes",58,32,26,30
a7bde9a8-cf52-4b36-b319-f6de56c5af3a,Machine Learning Engineer,Midwest,Finance,2021-10-23,158354,"Kubernetes, Communication, Docker, React, Machine Learning, Node.js",69,71,-2,46
95ef0958-6182-40d8-8309-d4d04a5f27f4,Software Engineer,Northeast,Finance,2024-09-30,137699,"Spark, Node.js, Leadership",66,56,10,8
99892988-450a-450a-b754-3518e58865f3,Data Scientist,South,Finance,2022-09-17,141835,"Azure, Tableau, Communication, SQL, AWS, Leadership",71,95,-24,13
d900495f-d486-4bce-b909-554cd7ffaf2a,Software Engineer,Midwest,Retail,2024-03-22,108817,"Communication, AWS, Machine Learning, Tableau, Node.js, Python",51,33,18,43
c150d119-e734-4727-9d38-d2c1e486ba9d,DevOps Engineer,Northeast,Healthcare,2023-10-30,117006,"Kubernetes, SQL, Excel, Deep Learning, Spark, Tableau",99,62,37,8
8ab56cc4-5056-4c3f-a720-ead7530e4a75,Machine Learning Engineer,Northeast,Healthcare,2020-05-18,178467,"AWS, Python, Azure, Kubernetes",91,83,8,35
5a578e59-dd10-454f-81bd-228a1a4aa8bb,Machine Learning Engineer,Midwest,Finance,2020-04-17,158254,"React, Machine Learning, Leadership, Excel, SQL, Tableau",100,48,52,28
f7330afa-c5a9-4625-b05f-71ceee0bc444,HR Manager,Midwest,Finance,2025-03-14,70281,"Machine Learning, Python, React, AWS",92,94,-2,41
111aed3e-f5e8-4b87-aeb0-aefa68b2ef92,HR Manager,West,Tech,2024-09-01,129658,"Leadership, Deep Learning, Azure, Tableau, Kubernetes, Node.js",47,37,10,30
5212ac4a-1436-47de-b13d-e3cf2a886310,Data Analyst,South,Retail,2023-11-30,85555,"Machine Learning, Azure, AWS, Communication, GCP, Tableau",43,95,-52,13
39da25e3-214c-448e-8d49-b79b81388a4f,HR Manager,West,Tech,2020-09-18,113584,"Spark, Tableau, GCP, Excel, Python",90,84,6,6
bf980019-9e5a-4a26-9e41-242f9d7f11b5,Data Scientist,Midwest,Tech,2022-11-21,145414,"Node.js, Azure, Leadership, GCP",96,50,46,45
d68fa2f3-3a1f-463e-a1ba-8b39c55ece2d,Data Scientist,Midwest,Manufacturing,2025-02-16,110272,"GCP, Tableau, Python",49,86,-37,42
202de2ed-58a8-4d78-887b-34d138e677fd,DevOps Engineer,Midwest,Finance,2022-06-04,106866,"Leadership, Deep Learning, Python, Docker",64,69,-5,13
968cac07-d3a3-49f0-ada4-dafa97abdac4,HR Manager,Midwest,Healthcare,2022-01-21,70114,"Leadership, Node.js, Deep Learning, SQL, React, AWS",88,70,18,42
f278e0d3-c078-42d1-bc44-f541825928dd,Software Engineer,West,Finance,2022-06-15,167156,"React, Node.js, GCP",64,76,-12,11
a702e0ad-98e8-4ab7-88f1-286deacbcf10,Business Analyst,Midwest,Finance,2020-11-23,89410,"Excel, Node.js, Docker, Azure",57,39,18,32
331e1a21-9a02-493f-99f8-5dc5d3ce9c61,Software Engineer,Northeast,Retail,2022-11-12,130388,"AWS, Leadership, SQL, Tableau, Excel",60,42,18,43
04e31ecb-ba06-4036-adf1-bd3c790baa03,Business Analyst,Midwest,Healthcare,2023-01-05,65353,"Leadership, Machine Learning, Kubernetes, Docker, Node.js, Python",86,52,34,39
e38491fb-af3f-4c0b-9e7b-0b30575742ed,DevOps Engineer,South,Healthcare,2021-01-22,116053,"Excel, Machine Learning, Spark, Tableau",49,55,-6,49
c18ffeb5-7ed5-4c43-ba2e-7cfe91f688a5,Machine Learning Engineer,Northeast,Finance,2020-04-16,182334,"React, Python, Azure, GCP, SQL, Node.js",94,32,62,47
fb9defdd-da63-4dc0-b145-b8e62864e8b1,Cloud Architect,Midwest,Finance,2023-07-12,130416,"SQL, Excel, Deep Learning, Leadership, AWS, Spark",80,74,6,22
b01b5d22-2e9c-4d2b-9341-305de7fc89b9,Data Engineer,Northeast,Healthcare,2024-04-13,139924,"Azure, Spark, Leadership, Excel",82,47,35,19
bf40359e-9b4d-4ef0-bb4e-0846876ff588,Software Engineer,Midwest,Manufacturing,2021-05-22,96538,"Docker, Spark, Leadership",83,63,20,13
dd8dbb94-0b52-4678-90b2-35deaccd03d8,Data Engineer,Northeast,Finance,2022-10-21,160459,"AWS, Communication, Azure, SQL, Spark",96,90,6,50
ffc99c77-58b2-427e-accc-2baa3a6f0970,HR Manager,Midwest,Manufacturing,2022-07-09,90781,"Azure, Kubernetes, Docker, Machine Learning, Tableau",79,63,16,38
78629dd5-f4cd-405e-9d9c-b23767b58381,DevOps Engineer,West,Manufacturing,2025-04-09,122745,"Node.js, React, Azure, SQL",69,66,3,5
40375cfe-e35f-4403-bbfa-f27856f4b497,Data Analyst,South,Tech,2020-09-20,79133,"SQL, Machine Learning, Python, Azure, Spark",60,72,-12,32
557fe1a6-9713-4056-9bfc-c606dc9cf4a3,Software Engineer,South,Tech,2023-04-16,134967,"SQL, Excel, Leadership, Azure",98,59,39,29
3e8d01e1-39c9-408e-85f7-b62a4303fa33,Data Engineer,South,Finance,2024-08-12,119824,"Communication, Spark, AWS, GCP, Leadership",61,70,-9,26
7b1085c8-14ca-4778-b5f4-9ffb79eb53b1,Data Scientist,West,Manufacturing,2020-04-12,193020,"Communication, Python, Machine Learning",97,59,38,15
73cdbc19-7408-4fc8-9cdb-ff2f3906d505,Data Scientist,West,Finance,2020-09-25,141233,"Spark, Azure, AWS",69,60,9,9
2ded9c94-e8ab-4a91-a487-acc6733ff8c3,Machine Learning Engineer,Northeast,Retail,2024-07-30,153616,"Node.js, Excel, React, AWS, Leadership",75,78,-3,50
0956aea0-f749-4bf3-9846-e36a317d4f0e,Cloud Architect,Midwest,Tech,2021-05-07,121358,"Node.js, Azure, AWS",52,31,21,50
0638b24b-edd2-4022-a607-57b1762ab9be,Data Engineer,West,Tech,2023-10-12,170610,"Node.js, GCP, Azure, Deep Learning, Python",76,62,14,36
ef9018e9-94e8-4635-9d56-866f00b9f50b,HR Manager,West,Healthcare,2023-08-28,112467,"Spark, Docker, Excel, GCP, SQL",60,89,-29,34
848992a0-3f2a-491a-bf8f-12adc99516c3,Data Analyst,Northeast,Healthcare,2020-03-28,88382,"SQL, Deep Learning, Excel, Kubernetes",99,84,15,12
7de9b1ae-3f99-488f-bcc9-090a2ed62991,HR Manager,West,Healthcare,2023-03-05,105497,"Machine Learning, Leadership, GCP, Python",61,61,0,6
9a67ddcb-dbe4-4bed-ae2b-b1feef90ed8a,Software Engineer,South,Retail,2024-06-16,106492,"SQL, Leadership, Node.js",88,92,-4,14
6189c3ca-aeaf-45b3-abcc-69ac60a99198,Business Analyst,Northeast,Retail,2021-10-07,83752,"Docker, Tableau, Leadership",61,60,1,25
0fc37a6d-973b-427a-bded-34369ec8e9e1,Business Analyst,Midwest,Healthcare,2024-12-13,77960,"Tableau, Node.js, Docker, Spark, Machine Learning",76,38,38,34
85cdfdae-92be-493d-8bfb-084d906181f0,Machine Learning Engineer,Midwest,Healthcare,2025-08-28,120542,"AWS, GCP, Kubernetes, Python",94,61,33,42
96dcf8a4-7513-435d-be1e-624addafce88,Cloud Architect,Northeast,Retail,2020-03-29,161787,"Excel, SQL, Python, Deep Learning",51,54,-3,44
cc053c79-055b-478f-9eaa-df46ddde0666,DevOps Engineer,South,Finance,2022-09-19,129418,"Deep Learning, Spark, Kubernetes, React",70,32,38,32
104a9cf1-0bd2-40e8-ae71-31195b8360e9,Business Analyst,Midwest,Tech,2022-12-30,67753,"Excel, Azure, GCP, Kubernetes",48,50,-2,35
9211fc78-f157-493c-b82d-cf535cc0802c,Machine Learning Engineer,Midwest,Manufacturing,2020-08-31,146823,"Docker, React, GCP",52,62,-10,31
80c66819-255c-419b-95ba-4951d59416fc,Product Manager,Midwest,Manufacturing,2025-08-11,132832,"Communication, Node.js, Machine Learning, SQL, Spark, Deep Learning",93,84,9,40
a9bc8f9f-6eea-439f-a504-1e7dae036087,Machine Learning Engineer,South,Retail,2020-05-06,151508,"Azure, Node.js, Leadership, Spark, Deep Learning",71,45,26,20
26749caa-795f-425a-afb5-83bca9505d12,Data Scientist,West,Retail,2023-01-02,151019,"Spark, Node.js, Leadership",78,62,16,20
cbdcc686-b358-4b67-a824-24c54526d75f,Machine Learning Engineer,South,Finance,2024-11-12,123584,"React, Excel, Node.js, SQL",41,56,-15,43
7c94987b-0c33-445b-9381-47bfd945439e,Data Analyst,Northeast,Retail,2022-08-11,79258,"GCP, React, Excel, Azure",60,42,18,31
f6678106-d7c7-4a6a-84c5-08eea7394718,Machine Learning Engineer,South,Manufacturing,2025-09-02,131046,"AWS, Node.js, React",72,92,-20,24
2a9741d5-29e0-4231-a87c-c086ca4060d1,DevOps Engineer,Northeast,Retail,2025-01-19,122640,"React, Deep Learning, SQL, GCP, Spark, Excel",72,58,14,22
1c7bb743-f5ff-4337-9a18-0f29b24e0d36,HR Manager,West,Finance,2023-04-06,106912,"Tableau, Spark, Leadership",84,72,12,10
4b0437ef-b573-4e36-8ef7-c7724d3fece3,Product Manager,South,Finance,2020-01-19,122456,"GCP, Kubernetes, Leadership",100,59,41,46
f502e71f-c964-4a3f-b729-67a40f70ea00,Cloud Architect,South,Tech,2025-01-01,149779,"Deep Learning, Tableau, React, GCP",80,43,37,33
470ebaf0-fd2e-405a-ab3b-9a4034345baf,HR Manager,South,Finance,2020-07-22,77776,"Docker, Deep Learning, Node.js",83,31,52,41
84835e8e-4b5d-4aea-ba06-ab6d60d3484d,HR Manager,South,Finance,2021-10-10,88565,"Excel, Kubernetes, Node.js, GCP, React",70,60,10,8
bb2af040-a76b-4481-b929-75eeb49abef7,Business Analyst,Northeast,Manufacturing,2022-05-11,78821,"GCP, Python, Docker",45,85,-40,30
6491c372-a630-4907-b2fc-8544a89fc29e,Machine Learning Engineer,Northeast,Manufacturing,2025-02-08,164648,"Tableau, Node.js, Docker, Communication",78,42,36,45
1fe4a89e-1f86-4662-bde0-12036449ede8,Machine Learning Engineer,Northeast,Retail,2025-05-21,138934,"Kubernetes, SQL, React",72,95,-23,46
e65aec1e-7aa7-4c3e-a66d-a58eac9553ba,DevOps Engineer,Northeast,Healthcare,2023-11-30,152658,"Kubernetes, GCP, Excel",95,95,0,50
5ed66b8e-f9df-4970-a2ae-f89c9ba99f93,Software Engineer,Midwest,Manufacturing,2021-12-02,95313,"AWS, Azure, Machine Learning, Excel, GCP",93,88,5,7
8f63e46c-67bd-4aa4-8c79-466fd8635837,Product Manager,South,Tech,2023-11-10,149861,"AWS, Spark, Azure",87,76,11,43
0eda50bb-1fb4-4b6f-a04f-b6fef7781760,Machine Learning Engineer,South,Finance,2020-04-06,132336,"Docker, Python, Communication, React, Leadership, Node.js",86,87,-1,24
6dd62102-7644-41fd-bf25-d270e559ef93,Data Analyst,Midwest,Manufacturing,2025-10-06,73384,"Node.js, Machine Learning, Communication, Kubernetes",50,86,-36,21
f1464cc2-fca4-4d88-bc1c-9a5f71961d46,HR Manager,South,Healthcare,2024-05-08,89876,"Node.js, Deep Learning, AWS, GCP",100,69,31,38
917445f3-a9c3-42cc-b350-5eef14285cfd,Cloud Architect,Northeast,Finance,2024-09-20,145095,"Communication, GCP, Excel, AWS, Leadership, Spark",94,40,54,44
ba115c2a-ff58-432f-ab02-b444c70e0b6f,Software Engineer,West,Manufacturing,2024-12-16,142344,"Node.js, Communication, Docker",86,43,43,35
ad5cdbb4-8625-416e-ba7a-f21f7776a5e8,Product Manager,Northeast,Finance,2024-08-23,132142,"Python, AWS, Node.js",91,89,2,38
ffd70c20-8181-4532-b3b1-51016147fe5d,Data Engineer,Northeast,Retail,2020-11-25,132939,"Kubernetes, Leadership, AWS",47,73,-26,7
7e30679f-e622-4fee-b3a7-9d296fbe4cfe,Machine Learning Engineer,West,Retail,2024-12-18,201856,"Excel, Node.js, Deep Learning, AWS, Docker, Communication",40,58,-18,12
2b7e7535-9e16-4042-9417-6fffb7bf7bef,Software Engineer,South,Manufacturing,2022-09-04,130922,"Docker, Kubernetes, Machine Learning",46,60,-14,49
6695fa30-8a0f-4bde-9bcb-f922479f2f33,Cloud Architect,Midwest,Manufacturing,2021-01-23,126487,"Azure, SQL, Node.js, Tableau, Leadership",97,58,39,50
c7d6841b-f24d-4d07-aa48-434f871fc8db,Software Engineer,Northeast,Retail,2025-08-01,133155,"Excel, React, Spark",100,61,39,41
d8b48c1d-fe70-4e9d-8513-107f42b4fd39,HR Manager,Northeast,Tech,2022-05-04,105517,"AWS, Node.js, Communication",59,54,5,34
0181263f-06c0-4eeb-9830-99abe1190316,Data Analyst,Northeast,Healthcare,2021-03-11,80713,"Python, Spark, Docker",57,87,-30,35
2dfec770-55c6-48cc-a13b-6f2704c732b1,HR Manager,West,Healthcare,2025-07-12,104288,"Kubernetes, React, Deep Learning, Excel",81,79,2,46
8b93688f-11e4-4633-9edb-999c66c9816c,Data Engineer,West,Manufacturing,2024-06-23,168385,"AWS, Tableau, Azure, Machine Learning",77,94,-17,5
5c06cb35-150a-4e9e-a6bf-1b91794400a8,Data Analyst,West,Manufacturing,2021-03-28,99277,"Communication, GCP, Excel, AWS, Node.js",86,51,35,18
44dc3380-b7ba-4406-b997-2bc0cad6ede9,Software Engineer,Midwest,Finance,2021-07-05,106342,"GCP, SQL, Python, Communication, Docker, Node.js",87,32,55,23
ab7ce683-8095-4180-a19e-d175fb3a3b95,HR Manager,South,Manufacturing,2025-02-05,92986,"Deep Learning, GCP, Azure",85,38,47,37
945f689c-5e98-496e-84e8-944141fbd837,Product Manager,South,Tech,2023-12-01,111878,"Spark, SQL, Docker, Kubernetes, Machine Learning, Azure",43,71,-28,7
c9de9627-c0df-4313-8fea-d5d7e27ceadb,Cloud Architect,Midwest,Finance,2023-07-08,123797,"SQL, AWS, Communication",48,78,-30,45
dd192e2b-5e44-4bc0-8abb-15b45b90022f,HR Manager,Midwest,Healthcare,2021-03-14,88921,"Docker, SQL, React",92,93,-1,22
a08cdc5f-54ab-4e87-8f56-bd0df5475050,Cloud Architect,Northeast,Healthcare,2025-06-06,189224,"Leadership, Python, React, Kubernetes, Excel",81,69,12,10
0c4149a1-6cea-4b6a-8dbd-3653f6abcc5c,HR Manager,West,Retail,2025-07-13,100121,"AWS, Excel, Spark, Communication, Azure, Tableau",100,31,69,27
0434f5a5-e91b-44fe-bc4a-fb55c73bc8c8,Data Engineer,Midwest,Tech,2022-07-10,123734,"Excel, Deep Learning, React, Machine Learning, Communication, Python",76,74,2,18
0c6dec77-d846-4b15-99fc-ef410745e469,Data Analyst,South,Retail,2023-01-02,78879,"Communication, Kubernetes, SQL, Deep Learning, Tableau, Node.js",67,68,-1,44
8c18159b-26b2-47ef-a376-e1049ffb1dc3,Cloud Architect,Midwest,Retail,2024-05-21,120058,"Kubernetes, AWS, Communication, Machine Learning",64,72,-8,46
a0ea8e56-633f-4442-af5c-d41985890ff3,Machine Learning Engineer,Northeast,Retail,2022-08-02,165035,"Azure, AWS, Spark, Kubernetes",75,55,20,47
8581f45e-c17f-415a-8b1a-8ec2134b4965,Business Analyst,Northeast,Tech,2021-12-30,86992,"Docker, Spark, Python, Azure",89,91,-2,49
8b976e09-74af-4a4d-81d6-31aa6038e86c,Software Engineer,Midwest,Finance,2024-02-12,133533,"Tableau, Excel, Machine Learning, Python, Kubernetes, React",74,75,-1,11
fe11ee2c-2ca4-4083-94ae-22434f83e3c5,Data Scientist,Northeast,Retail,2023-12-30,134255,"Docker, GCP, Kubernetes, Machine Learning, SQL, Deep Learning",56,40,16,13
96891a35-c533-4aba-b11b-3c88813e0236,Machine Learning Engineer,South,Tech,2023-02-26,129341,"Deep Learning, Communication, Excel, Azure, Spark",87,73,14,35
4869ab20-a5f7-418c-9fd8-b84f2a8f3b42,Machine Learning Engineer,Midwest,Retail,2021-07-09,138133,"Python, AWS, Kubernetes, GCP, Deep Learning, Spark",41,73,-32,22
2a0c3403-6f3f-4d39-8955-e3b251746c18,DevOps Engineer,South,Retail,2023-05-05,134935,"Azure, Kubernetes, GCP, Python, AWS",49,52,-3,41
e8133ba4-c877-4403-9d74-bae79b6e9d3a,Cloud Architect,Midwest,Healthcare,2024-06-12,147118,"Azure, Kubernetes, Excel, Deep Learning",97,65,32,22
2b614343-7e63-48f5-84ec-cbffaf44d9a5,Business Analyst,Northeast,Finance,2022-10-26,84844,"Leadership, Excel, Machine Learning, Node.js, React, GCP",81,42,39,23
172f28f9-adeb-4564-ac93-13f33b70f0aa,Business Analyst,South,Healthcare,2024-03-29,86118,"Node.js, AWS, Azure, Leadership, Excel, React",56,30,26,29
